pm25,pm10,no2,so2,co,o3,pressure,aqi_change_rate,aqi_lag_1,aqi_lag_2,pm25_lag_1,aqi,year,month,day,hour
-0.42964157901439803,0.12014918689706983,0.34197607885269243,-0.23262261917793492,-0.11783004388582469,-1.1488971570348914,-0.9596766393804337,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.5294482604004627,71,2025,8,25,20
-0.398931479982694,0.08545364680937893,0.43286896070083786,-0.28003221598427275,-0.08498585920086917,-1.2229188585607207,-0.918052202062395,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.42964098404924467,71,2025,8,25,21
-0.39125395522476786,0.09701882683860916,0.4076209379652419,-0.35114661119377943,-0.11345081926116395,-1.2229188585607207,-0.820928514987003,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.3989310528642546,71,2025,8,25,22
-0.398931479982694,0.09991012184591677,0.34197607885269243,-0.4341134056048708,-0.19665608712971794,-1.1982449580521108,-0.8486781398656796,0.28868715012009105,-0.7229128302768288,-0.7229112903951844,-0.391253570068007,72,2025,8,25,23
-0.39125395522476786,0.1606273169993757,0.24098398791030867,-0.5526373976207153,-0.3783939090531385,-1.173571057543501,-0.9041773896230645,0.0011491015869672678,-0.6805249176630005,-0.7229112903951844,-0.3989310528642546,72,2025,8,26,0
-0.4373191037723242,0.10280141685322437,0.08949585149673304,-0.6948661880397287,-0.6148720387848182,-1.1242232565262815,-0.918052202062395,0.28868715012009105,-0.6805249176630005,-0.6805331146290747,-0.391253570068007,73,2025,8,26,1
-0.5140943513515845,0.03919292669245782,-0.056942680369723345,-0.8015377808539887,-0.7922306360835781,-1.074875455509062,-0.9735514518197799,0.0011491015869672678,-0.6381370050491721,-0.6805331146290747,-0.4373184668454923,73,2025,8,26,2
-0.5985471236887707,0.030519041670535204,-0.21853002587753734,-0.8963569744666645,-0.8666774547028107,-1.0255276544918424,-1.0013010766984565,0.28868715012009105,-0.6381370050491721,-0.638154938862965,-0.5140932948079676,74,2025,8,26,3
-0.6599673217521791,0.0681058767655335,-0.38516697593247057,-0.9674713696761711,-0.8798151285767928,-0.951505952966013,-0.9596766393804337,0.0011491015869672678,-0.5957490924353439,-0.638154938862965,-0.5985456055666903,74,2025,8,26,4
-0.7367425693314394,0.030519041670535204,-0.48110946232773516,-0.9200617728698333,-0.8360228823301854,-0.8774842514401837,-0.9319270145017412,0.28868715012009105,-0.5957490924353439,-0.5957767630968552,-0.6599654679366707,75,2025,8,26,5
-0.7213875198155875,0.18664897206514378,-0.42051420776230497,-0.7185709864428976,-0.6893188574040507,-0.8774842514401837,-0.8625529523050258,0.0011491015869672678,-0.5533611798215156,-0.5957767630968552,-0.736740295899146,75,2025,8,26,6
-0.5908695989308449,0.38325703256205845,-0.3498197441026363,-0.42226100640328634,-0.4834953000449962,-0.8774842514401837,-0.8070537025476567,0.0011491015869672678,-0.5533611798215156,-0.5533985873307455,-0.721385330306651,75,2025,8,26,7
-0.4603516780461021,0.6376909932051242,-0.3346709304612787,-0.14965582476684383,-0.35649778592983483,-0.8034625499143543,-0.7515544527902877,0.0011491015869672678,-0.5533611798215156,-0.5533985873307455,-0.590868122770443,75,2025,8,26,8
-0.3068011828875814,1.0019941641258776,-0.4407126259507817,0.11109695766801406,-0.38715235830246,-0.5567235448282565,-0.6960552030329186,0.0011491015869672678,-0.5533611798215156,-0.5533985873307455,-0.4603509152342347,75,2025,8,26,9
0.2613356491989451,1.8838391413546853,-0.6022999714585957,0.3599973409012877,-0.49444336160664804,-0.21128893770771942,-0.6266811408362032,0.0011491015869672678,-0.5533611798215156,-0.5533985873307455,-0.30680125930928404,75,2025,8,26,10
0.007977332187385886,1.4183406451781673,-0.7386392942308138,0.46666893371554763,-0.5842174664121931,0.060123967886988226,-0.5989315159575107,0.28868715012009105,-0.5533611798215156,-0.5533985873307455,0.26133246761303336,76,2025,8,26,11
0.08475257976664624,1.4935143153681638,-0.8093337578904823,0.3362925424981189,-0.6214408757218094,0.18349347043003716,-0.612806328396857,0.0011491015869672678,-0.5109732672076872,-0.5533985873307455,0.007975535336864698,76,2025,8,26,12
0.06939753025079422,1.4732752503170112,-0.8547801988145551,0.06368736086167641,-0.6389577742204523,0.20816737093864696,-0.709930015472249,0.0011491015869672678,-0.5109732672076872,-0.5110204115646358,0.08475036329934003,76,2025,8,26,13
-0.08415296490772647,1.2853410748420193,-0.8598298033616741,-0.16150822396842823,-0.6411473865327827,0.15881956992142737,-0.7931788901083106,0.0011491015869672678,-0.5109732672076872,-0.5110204115646358,0.06939539770684502,76,2025,8,26,14
-0.11486306393943051,1.3026888448858647,-0.849730594267436,-0.24447501837951954,-0.6477162234697738,0.03545006737837844,-0.9458018269410874,0.0011491015869672678,-0.5109732672076872,-0.5110204115646358,-0.08415425821810565,76,2025,8,26,15
-0.214670885792469,1.1754718645643316,-0.8093337578904823,-0.28003221598427275,-0.6367681619081219,-0.13726723618189007,-1.029050701577149,0.0011491015869672678,-0.5109732672076872,-0.5110204115646358,-0.11486418940309567,76,2025,8,26,16
0.10010762928249825,1.53399244547047,-0.6881432487596219,-0.17336062317001266,-0.5426148324779161,-0.21128893770771942,-1.0151758891378029,0.28868715012009105,-0.5109732672076872,-0.5110204115646358,-0.21467146575431367,77,2025,8,26,17
-0.045765341118096305,1.3778625150758612,-0.38516697593247057,-0.2089178207747661,-0.2601548441872986,-0.5073757438110369,-0.9041773896230645,0.0011491015869672678,-0.4685853545938589,-0.5110204115646358,0.10010532889183504,77,2025,8,26,18
-0.07647544014980033,0.9875376890893397,0.03899980602554116,-0.2681798167826884,0.10332079965954251,-0.9021581519487935,-0.8486781398656796,0.28868715012009105,-0.4685853545938589,-0.4686422357985261,-0.045766844236867985,78,2025,8,26,19
0.061720005492868074,0.9730812140528019,0.36217449704116933,-0.30373701438744183,0.30038590776927565,-1.1982449580521108,-0.7654292652296338,0.0011491015869672678,-0.4261974419800306,-0.4686422357985261,-0.076476775421858,78,2025,8,26,20
0.18456040161968476,1.0222332291770306,0.5237618425489831,-0.2918846151858572,0.18433645521576614,-1.3216144605951599,-0.709930015472249,0.28868715012009105,-0.4261974419800306,-0.4262640600324164,0.06171791491059738,79,2025,8,26,21
0.2920457482306491,1.0077767541404927,0.5843570971144135,-0.2681798167826884,-0.09812353307485137,-1.3216144605951599,-0.6405559532755336,0.0011491015869672678,-0.38380952936620233,-0.4262640600324164,0.18455763965055802,79,2025,8,26,22
0.2920457482306491,0.9326030839504962,0.5338610516432216,-0.30373701438744183,-0.35868739824216517,-1.29694056008655,-0.6544307657148799,0.28868715012009105,-0.38380952936620233,-0.3838858842663067,0.2920423987980234,80,2025,8,26,23
0.1615278273459066,0.793820923599733,0.30662884702285814,-0.44596580480645515,-0.5382356078532554,-1.1982449580521108,-0.709930015472249,0.28868715012009105,-0.341421616752374,-0.3838858842663067,0.2920423987980234,81,2025,8,27,0
-0.022732766844318145,0.5914302730882034,-0.031694657634127404,-0.6474565912333907,-0.6936980820287115,-1.0255276544918424,-0.7654292652296338,0.28868715012009105,-0.2990337041385457,-0.34150770850019696,0.16152519126181536,82,2025,8,27,1
-0.183960786760765,0.4006048026059037,-0.30942290772568276,-0.8133901800555732,-0.8075579222698906,-0.9021581519487935,-0.820928514987003,0.0011491015869672678,-0.2566457915247174,-0.29912953273408727,-0.022734395848125328,82,2025,8,27,2
-0.3375112819192857,0.22134451215283465,-0.46596064868637765,-0.9200617728698333,-0.8820047408891232,-0.8528103509315739,-0.8348033274263492,0.28868715012009105,-0.2566457915247174,-0.2567513569679775,-0.18396153456932365,83,2025,8,27,3
-0.4603516780461021,0.06521458175822609,-0.5619031350816421,-0.99117616807934,-0.9126593132617483,-0.8281364504229641,-0.8625529523050258,0.0011491015869672678,-0.21425787891088907,-0.2567513569679775,-0.3375111904942743,83,2025,8,27,4
-0.4680292028040282,0.03919292669245782,-0.6022999714585957,-0.99117616807934,-0.8732462916398017,-0.8034625499143543,-0.8764277647443721,0.0011491015869672678,-0.21425787891088907,-0.21437318120186782,-0.4603509152342347,83,2025,8,27,5
-0.5064168265936584,-0.038872038504846364,-0.5164566941575696,-0.8370949784587421,-0.6958876943410419,-0.8281364504229641,-0.8486781398656796,0.0011491015869672678,-0.21425787891088907,-0.21437318120186782,-0.46802839803048235,83,2025,8,27,6
-0.3758989057089159,0.21267062713091184,-0.4104149986680665,-0.6118993936286375,-0.44627189073537993,-0.8281364504229641,-0.7931788901083106,0.28868715012009105,-0.21425787891088907,-0.21437318120186782,-0.50641581201172,84,2025,8,27,7
